anfitriao_id,anf_data_cadastro,id_anuncio,nome_anuncio,bairro,tipo_propriedade,tipo_acomodacao,numero_hospedes,quartos,camas,preco,min_noites,max_noites,disponivel,numero_avaliaçoes,pontuacao_avaliacoes,confirmacao_instantanea
68997,2010-01-08,17878,"Very Nice 2Br in Copacabana w. balcony, fast WiFi",Copacabana,Entire condominium (condo),Entire home/apt,5,2.0,2.0,350.0,4,180,t,265,4.68,t
99249,2010-03-26,24480,"Nice and cozy near Ipanema Beach, w/ home office",Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,297.0,3,90,t,85,4.73,f
102840,2010-04-03,25026,Beautiful Modern Decorated Studio in Copa,Copacabana,Entire rental unit,Entire home/apt,2,1.0,2.0,160.0,7,60,t,238,4.68,f
153232,2010-06-27,35636,Cosy flat close to Ipanema beach,Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,271.0,2,89,t,181,4.72,f
153691,2010-06-27,35764,COPACABANA SEA BREEZE  -  RIO - 20 X Superhost,Copacabana,Entire loft,Entire home/apt,2,1.0,1.0,121.0,3,15,t,371,4.9,f
70933,2010-01-16,48305,Bright 6bed Penthouse Seconds from Beach,Ipanema,Entire rental unit,Entire home/apt,13,6.0,7.0,2405.0,2,89,t,85,4.59,t
221941,2010-09-02,48726,Rio de Janeiro Copacabana Ipanema,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,107.0,3,30,t,42,4.88,f
222884,2010-09-03,48901,Confortable 4BD 3.5BT Atlantic avenue,Copacabana,Entire rental unit,Entire home/apt,10,4.0,6.0,687.0,3,750,t,4,4.33,f
224192,2010-09-05,49179,Djalma Ocean View Studio with Amazing Views #100A,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,170.0,3,90,t,100,4.73,t
70933,2010-01-16,50294,Ipanema Beach Block Suites Just Seconds from the Beach,Ipanema,Entire rental unit,Entire home/apt,6,3.0,3.0,882.0,2,89,t,74,4.46,f
393296342,2021-03-19,50759,Casanova Residence great for shoots and events,Barra da Tijuca,Entire residential home,Entire home/apt,14,6.0,10.0,3050.0,1,730,t,7,4.57,f
238091,2010-09-18,51703,"Ocean view, block of the beach, Copacabana,Ipanema",Copacabana,Entire rental unit,Entire home/apt,2,,2.0,141.0,3,1125,t,177,4.75,t
93005,2010-03-14,64795,Ipanema amazing 3 BDRs apartment.,Ipanema,Entire rental unit,Entire home/apt,5,3.0,3.0,301.0,3,1125,t,23,4.86,f
70933,2010-01-16,65546,"Beach Block 3bed Penthouse, Ipanema Best Location",Ipanema,Entire rental unit,Entire home/apt,6,3.0,7.0,1510.0,2,89,t,67,4.36,f
328096,2010-12-27,66797,Studio Apart  for rent in ipanema.,Copacabana,Entire rental unit,Entire home/apt,2,,1.0,140.0,3,89,t,216,4.89,t
339264,2011-01-08,68422,Copacabana Beach Living+AirConWiFi,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,211.0,4,365,t,79,4.64,f
319672,2010-12-15,70080,Apart-hotel in Ipanema with service and garage,Ipanema,Entire rental unit,Entire home/apt,6,1.0,5.0,246.0,2,420,t,408,4.76,t
384673,2011-02-09,73581,Studio Between Ipanema/Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,178.0,3,1125,t,143,4.27,f
406651,2011-02-23,76245,Spacious Home Heart of Rio290m4QT. Discount10%week,Copacabana,Entire rental unit,Entire home/apt,12,4.0,8.0,618.0,2,365,t,125,4.32,t
470565,2011-03-29,85807,Ipanema Copa Flat,Ipanema,Entire rental unit,Entire home/apt,4,1.0,3.0,363.0,2,730,t,4,4.67,t
476162,2011-03-31,86864,Apartamento Moderno e confortavel,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,93.0,5,30,t,4,4.25,f
476838,2011-04-01,86978,Room For a Rent : Rio de Janeiro,Jacarepaguá,Private room in rental unit,Private room,2,1.0,2.0,811.0,1,90,t,0,,f
480527,2011-04-03,87762,Apartamento a 1 quadra da praia de Ipanema/Leblon,Ipanema,Entire rental unit,Entire home/apt,3,1.0,1.0,119.0,2,1125,t,23,4.39,f
474221,2011-03-31,88528,COZY APARTAMENT ON THE COPACABANA BEACH BLOCK.,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,168.0,2,89,t,67,4.59,t
474221,2011-03-31,88781,» 30% Off « Beach 50m & Metro > 5 min!!,Copacabana,Entire rental unit,Entire home/apt,3,1.0,3.0,146.0,2,90,t,55,4.7,t
474221,2011-03-31,89862,BL27 ·NO MELHOR LUGAR DE COPACABANA,Copacabana,Entire rental unit,Entire home/apt,4,1.0,3.0,224.0,2,90,t,45,4.74,t
488707,2011-04-06,89981,IPANEMA  QUARTO + BANHEIRO PRIVADO,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,216.0,3,30,t,167,4.89,t
506187,2011-04-13,94895,temporada,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,150.0,1,730,t,7,5.0,f
511850,2011-04-15,96431,Amazing ocean view !,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,445.0,4,500,t,51,4.82,f
551316,2011-05-02,106372,Reveillon & Natal na Barra da Tijuca. Rj,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,650.0,4,30,t,7,4.71,f
521514,2011-04-19,108072,Nice 1 BR Apartment in Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,187.0,4,21,t,149,4.61,f
554897,2011-05-03,109747,IPANEMA'S MOST BEAUTIFUL VIEW for 6+2,Ipanema,Entire rental unit,Entire home/apt,6,4.0,6.0,692.0,2,29,t,160,4.89,f
624433,2011-05-25,125656,"Copacabana Studio -  5* Reviews, 5 mins to Beach",Copacabana,Entire rental unit,Entire home/apt,2,,1.0,307.0,2,31,t,85,4.99,f
641519,2011-05-30,130234,excellent studio apartment,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,180.0,3,720,t,4,5.0,t
642497,2011-05-30,130501,Nice penthouse in Copacabana beach,Copacabana,Entire condominium (condo),Entire home/apt,4,2.0,2.0,550.0,2,1125,t,14,4.57,f
652627,2011-06-01,132832,COPACABANA Beach View Room,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,158.0,2,730,t,4,4.67,f
671579,2011-06-06,137343,"2BR, 2 blocks from Ipanema Beach",Ipanema,Entire rental unit,Entire home/apt,4,3.0,1.0,375.0,6,365,t,39,4.53,f
757937,2011-06-29,154127,Lindo Apt. Rio Centro / Rock in Rio,Jacarepaguá,Earth house,Entire home/apt,4,2.0,2.0,500.0,1,730,t,0,,f
792218,2011-07-07,166177,Studio  70 meters from Copacabana beach,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,126.0,2,180,t,88,4.58,f
454863,2011-03-21,166861,Private Double room at Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,244.0,3,10,t,12,4.64,f
795470,2011-07-08,166972,O MELHOR ESTÚDIO DE  COPACABANA,Copacabana,Entire rental unit,Entire home/apt,4,,3.0,170.0,3,180,t,1,4.0,f
792218,2011-07-07,167031,"Arpoador beach, the best part of Ipanema",Ipanema,Entire rental unit,Entire home/apt,5,1.0,3.0,158.0,2,150,t,60,4.71,f
792218,2011-07-07,167932,Quiet studio in the best of COPA,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,135.0,2,180,t,75,4.71,f
811735,2011-07-12,170265,Quarto confortável na praia da Barra da Tijuca,Barra da Tijuca,Private room in rental unit,Private room,1,1.0,1.0,200.0,2,30,t,1,5.0,f
792218,2011-07-07,170397,Studio in the HEART of Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,123.0,2,180,t,101,4.67,f
792218,2011-07-07,172902,Studio between Ipanema / Copacabana,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,113.0,2,150,t,92,4.21,f
829630,2011-07-17,173709,Excelent apt near Copacabana beach,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,76.0,1,28,t,72,4.75,f
259815,2010-10-12,174101,Penthouse & Private Airy and Quiet Terrace,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,632.0,3,1125,t,192,4.96,t
842466,2011-07-20,176185,Penthouse Oceanview Copacab/Ipanema,Copacabana,Entire condominium (condo),Entire home/apt,8,3.0,3.0,913.0,3,60,t,141,4.86,f
856145,2011-07-23,178833,Penthouse #1! Best Internet! Veranda! Expat US-DE,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,129.0,10,90,t,109,4.86,f
856145,2011-07-23,178951,Penthouse #2! Best Internet! Veranda! Expat US-DE,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,150.0,10,90,t,86,4.82,t
868175,2011-07-25,181138,"Stunning penthouse with ocean view and panoramic terrace, beach one minute away.",Copacabana,Entire rental unit,Entire home/apt,6,2.0,5.0,1122.0,3,1125,t,66,4.97,t
617333,2011-05-23,188155,Copacabana - 2 rooms - Carnival available,Copacabana,Entire rental unit,Entire home/apt,5,2.0,5.0,209.0,2,60,t,38,4.58,f
823800,2011-07-15,190906,Charmoso apartamento na praia de Ipanema,Ipanema,Entire rental unit,Entire home/apt,4,2.0,3.0,227.0,3,90,t,165,4.55,f
937397,2011-08-07,193317,Bedroom Ipanema 1 block from beach,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,99.0,2,30,t,182,4.77,t
955720,2011-08-11,196312,Flat between Copacabana & Ipanema,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,180.0,2,45,t,76,4.78,f
980805,2011-08-16,200568,30m of Ipa Beach - Studio 1,Ipanema,Entire loft,Entire home/apt,2,1.0,1.0,89.0,20,180,t,184,4.8,f
961863,2011-08-12,202400,COPACABANA - RIO DE JANEIRO - 1/2 block from beach,Copacabana,Entire rental unit,Entire home/apt,3,1.0,0.0,348.0,3,365,t,0,,f
529105,2011-04-23,202778,Best Studio in Rio - Copacabana,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,193.0,3,89,t,202,4.81,f
999125,2011-08-21,203674,"IPANEMA PENTHOUSE,JACUZZI + STUNNING CRISTO VIEWS!",Ipanema,Entire rental unit,Entire home/apt,5,3.0,3.0,2182.0,5,300,t,48,4.41,f
1030316,2011-08-28,210173,"BEAUTIFUL! Spacious,all rooms",Copacabana,Private room in rental unit,Private room,6,3.0,4.0,1576.0,2,15,t,3,5.0,f
1030316,2011-08-28,215793,"BEAUTIFUL! Spacious,king room!",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,300.0,2,31,t,30,4.96,f
1030316,2011-08-28,215887,"BEAUTIFUL! Spacious,TWIN ROOM.",Copacabana,Private room in rental unit,Private room,2,1.0,2.0,200.0,2,15,t,32,4.86,f
1144461,2011-09-11,220705,Comfortable room in quiet street,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,300.0,3,180,t,0,,f
503995,2011-04-12,223073,❤️ MODERN LOFT IN BEST SPOT OF IPANEMA 1 - 120MB❤️,Ipanema,Entire loft,Entire home/apt,2,1.0,1.0,184.0,1,88,t,401,4.78,f
1207700,2011-09-25,230989,Nice Flat in Copacabana  Ocean View,Copacabana,Entire rental unit,Entire home/apt,2,1.0,0.0,129.0,3,89,t,104,4.53,f
1208327,2011-09-25,231105,"Suite 2 people, beach, events, fun",Jacarepaguá,Entire rental unit,Entire home/apt,2,1.0,1.0,147.0,2,90,t,71,4.83,f
1207700,2011-09-25,231497,Nice big studio in Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,120.0,3,89,t,55,4.73,f
1207700,2011-09-25,231516,Apartment on Copacabana beach,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,350.0,3,89,t,30,4.71,f
1241662,2011-10-03,236991,PRAIA DE COPACABANA!!   1 BLOCK FROM THE BEACH,Copacabana,Entire rental unit,Entire home/apt,5,1.0,5.0,124.0,5,14,t,28,4.78,f
235496,2010-09-15,238802,EXCELLENT TWO BEDROOM APARTMENT IN COPACABANA,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,320.0,2,360,t,44,4.67,f
792218,2011-07-07,239531,Bedroom with seaview  surrounded with everything,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,153.0,2,150,t,88,4.59,f
1289982,2011-10-14,245951,Luxury Apartment in Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,230.0,3,760,t,13,4.85,f
1298591,2011-10-16,247779,Cozy Apartment in Ipanema!,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,147.0,2,180,t,128,4.71,f
804664,2011-07-11,248756,Copacabana 1 block away from beach,Copacabana,Entire condominium (condo),Entire home/apt,4,2.0,2.0,350.0,3,90,t,125,4.8,f
1306210,2011-10-18,249323,"Designer beachfront apt, safe loc",Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,669.0,1,365,t,84,4.78,f
1307761,2011-10-18,249616,Flat at Barra Near by WINDSOR HOTEL,Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,1.0,195.0,3,365,t,220,4.77,t
1309444,2011-10-18,249842,"Central, perto da praia e possibilidade de garagem",Copacabana,Private room in rental unit,Private room,3,1.0,1.0,100.0,2,1125,t,126,4.85,f
1321287,2011-10-21,251868,Great & comfy studio Copa!,Copacabana,Entire rental unit,Entire home/apt,4,1.0,4.0,146.0,4,1125,t,83,4.83,f
259815,2010-10-12,264816,Duplex in BARRA  w/private terrace,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,1.0,265.0,14,93,t,35,4.97,t
829630,2011-07-17,265072,New Apartment near Copacabana Beach,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,111.0,1,28,t,77,4.81,f
7506316,2013-07-15,272335,EXCELLENT APARTMENT IN COPACABANA!!,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,158.0,4,29,t,214,4.93,t
1426830,2011-11-20,272631,Comfort em Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,171.0,2,760,t,22,5.0,f
1137583,2011-09-10,274328,"IpanemaPenthouse, Very best location",Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,558.0,5,1095,t,87,4.41,f
1446638,2011-11-27,276986,Priv bed/bathroom w/ A/C near Ipanema beach subway,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,162.0,3,1125,t,10,4.33,f
449677,2011-03-18,278679,"5 min a pé - Praia de Copacabana, Metrô, WiFi II",Copacabana,Entire rental unit,Entire home/apt,2,,1.0,169.0,6,90,t,22,4.82,f
529105,2011-04-23,278745,Luxury Apartment - in Ipanema,Ipanema,Entire serviced apartment,Entire home/apt,5,3.0,4.0,1831.0,7,90,t,1,5.0,f
1408960,2011-11-15,284762,"10People Ipanema/Copa (Páscoa, Boat Show, Feriado",Copacabana,Entire rental unit,Entire home/apt,10,1.0,9.0,250.0,2,15,t,7,3.71,f
1381764,2011-11-07,285363,Pet Friendly Apartment in Copacabana for up to 4 people 150m from the beach CaviRio PI401,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,204.0,2,1125,t,105,4.65,t
1429181,2011-11-21,286677,a ocean view quadruple room in copacabana,Copacabana,Private room in rental unit,Private room,4,1.0,2.0,250.0,2,90,t,33,4.58,f
1429181,2011-11-21,286702,double/twin bedroom studio in copa,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,101.0,2,180,t,126,4.66,f
1429181,2011-11-21,286788,triple ocean view room in copacaban,Copacabana,Private room in rental unit,Private room,3,1.0,2.0,180.0,2,90,t,19,4.89,f
1429181,2011-11-21,286792,triple ocean view room in copacaban,Copacabana,Private room in rental unit,Private room,3,1.0,2.0,180.0,2,365,t,1,5.0,f
1500426,2011-12-13,288758,517 Studio in Copacabana available,Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,150.0,30,90,t,25,4.27,f
1429181,2011-11-21,289898,double/twin ocean view room in copa,Copacabana,Private room in rental unit,Private room,2,2.0,2.0,180.0,2,30,t,4,4.75,f
449677,2011-03-18,290503,"5 min a pé - Praia de Copacabana, Metrô, WiFi III",Copacabana,Entire rental unit,Entire home/apt,4,,2.0,179.0,6,90,t,27,4.96,f
402478,2011-02-21,291290,Apartment in Copacabana / RIO,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,359.0,4,30,t,4,4.75,f
1511425,2011-12-16,291771,Beautiful Newly Renovated Studio in Copacabana !,Copacabana,Entire rental unit,Entire home/apt,4,,1.0,2898.0,4,5,t,16,4.63,f
1309444,2011-10-18,294292,"Copacabana, Cozy and Central",Copacabana,Private room in rental unit,Private room,3,1.0,2.0,250.0,2,30,t,43,4.95,f
1574255,2012-01-06,306113,Copacabana Beach side view 9th floor natural light,Copacabana,Entire rental unit,Entire home/apt,4,1.0,4.0,130.0,5,1125,t,124,4.49,f
1583161,2012-01-08,307714,SUITE IN IPANEMA RIO DE JANEIRO,Ipanema,Private room in rental unit,Private room,2,1.0,2.0,270.0,5,28,t,8,4.86,f
1595467,2012-01-11,310233,"Sleek, luxurious, in Copacabana",Copacabana,Entire rental unit,Entire home/apt,2,,1.0,145.0,6,365,t,26,4.88,f
1603206,2012-01-13,311801,Copa Penthouse Black & White Suite,Copacabana,Entire condominium (condo),Entire home/apt,2,1.0,2.0,125.0,3,90,t,171,4.22,t
1603013,2012-01-13,311806,"Rio de janeiro, Ipanema 600m beach!",Ipanema,Entire rental unit,Entire home/apt,4,2.0,0.0,325.0,5,14,t,22,4.69,f
792218,2011-07-07,313223,Bedroom & living room  in the best part of Ipanema,Ipanema,Entire rental unit,Entire home/apt,4,1.0,2.0,165.0,2,180,t,123,4.75,f
1618278,2012-01-17,315102,idéalement  bien situé ipanema,Ipanema,Entire rental unit,Entire home/apt,2,1.0,2.0,165.0,4,60,t,43,4.48,f
1618486,2012-01-17,315109,Flat in the heart of Ipanema beach,Ipanema,Entire rental unit,Entire home/apt,4,2.0,4.0,219.0,10,1125,t,15,4.29,f
1635489,2012-01-21,318861,3 Bedroom 3 bathroom luxury apt.,Copacabana,Entire rental unit,Entire home/apt,6,3.0,3.0,1071.0,3,1125,t,3,5.0,f
1648634,2012-01-24,322004,THE BEST OF IPANEMA I - ONE BEDROOM,Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,211.0,4,90,t,193,4.94,t
1603013,2012-01-13,323213,Quarto aconchegante em Ipanema.,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,162.0,3,30,t,13,4.83,f
1659441,2012-01-27,324324,Wonderful location in Copacabana!,Copacabana,Entire rental unit,Entire home/apt,8,2.0,4.0,244.0,3,120,t,102,4.9,f
1603206,2012-01-13,326205,Copa Penthouse Red & White Suite,Copacabana,Entire condominium (condo),Entire home/apt,2,1.0,1.0,110.0,3,90,t,110,4.48,f
1668565,2012-01-29,326575,A COPACABANA 2 Bedroom  BEACH BLOCK,Copacabana,Entire rental unit,Entire home/apt,5,2.0,3.0,185.0,3,60,t,198,4.78,f
1683850,2012-02-01,330146,independent room within nature,Recreio dos Bandeirantes,Private room in residential home,Private room,4,1.0,2.0,200.0,2,1125,t,0,,f
1698297,2012-02-04,333305,Copacabana Apartment Block Beach,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,2597.0,2,30,t,4,4.25,f
1714680,2012-02-07,337345,Gorgeous beachfront suitable bar,Barra da Tijuca,Private room in rental unit,Private room,4,1.0,2.0,2713.0,1,30,t,0,,f
1762102,2012-02-16,344463,Ocean front 2 suite apt + amenities,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,396.0,3,90,t,65,4.89,f
1603206,2012-01-13,347295,Copa Penthouse Brown & White Suite,Copacabana,Entire condominium (condo),Entire home/apt,2,1.0,1.0,125.0,3,90,t,73,4.25,f
235496,2010-09-15,347820,AMAZING BEACH FRONT IN COPACABANA,Copacabana,Entire rental unit,Entire home/apt,6,3.0,4.0,633.0,2,60,t,270,4.85,t
1763389,2012-02-16,347883,Virtually On The Beach!!!,Copacabana,Entire condominium (condo),Entire home/apt,3,1.0,1.0,250.0,3,92,t,198,4.71,f
1786148,2012-02-21,352718,"Copacabana, Posto 06,   Um quarto",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,500.0,1,21,t,2,5.0,f
1809627,2012-02-25,357554,EXCELLENT LOCATION IN COPACABANA,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,124.0,3,30,t,186,4.79,f
1812201,2012-02-26,358339,"Best in ""Ipanema Beach""",Ipanema,Entire rental unit,Entire home/apt,4,1.0,2.0,1338.0,5,15,t,1,5.0,f
1812201,2012-02-26,358365,Rent a Room at the Ipanema Beach,Ipanema,Private room in rental unit,Private room,1,1.0,1.0,1352.0,1,14,t,0,,f
1824379,2012-02-28,360877,BEST PLACE IN COPACABANA - HIGH SPEED INTERNET,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,213.0,3,240,t,229,4.85,t
1172595,2011-09-17,361568,Linda cobertura vista mar Jd Oceânico,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,1.0,350.0,3,90,t,6,4.8,f
1834286,2012-02-29,363370,charming apartment in copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,319.0,2,1125,t,247,4.79,f
1834286,2012-02-29,365578,2 br noble placement in copacabana.,Copacabana,Entire rental unit,Entire home/apt,6,2.0,2.0,256.0,2,90,t,271,4.81,f
1858602,2012-03-04,368146,Ótimo Apartamento em Ipanema,Ipanema,Entire condominium (condo),Entire home/apt,3,2.0,3.0,199.0,3,365,t,195,4.91,f
1858602,2012-03-04,371950,Excelente Apartamento em Ipanema,Ipanema,Entire condominium (condo),Entire home/apt,5,2.0,3.0,250.0,3,90,t,284,4.86,f
1910409,2012-03-12,380887,COPACABANA ENTRE AS PRAIAS DE IPANEMA E ARPOADOR,Copacabana,Entire rental unit,Entire home/apt,6,3.0,4.0,164.0,5,90,t,28,4.96,f
1922831,2012-03-14,383985,"Copacabana , near Metro and the sea",Copacabana,Entire rental unit,Entire home/apt,4,1.0,4.0,179.0,2,90,t,12,4.82,f
1974118,2012-03-20,394953,Copacabana River: Wi-Fi/Cable TV/Air Conditioning,Copacabana,Entire rental unit,Entire home/apt,6,1.0,6.0,241.0,5,90,t,10,4.33,t
1998370,2012-03-24,400326,Cool & Cozy Apartment in Copacabana,Copacabana,Entire rental unit,Entire home/apt,6,2.0,4.0,185.0,1,90,t,148,4.25,f
2000722,2012-03-24,400887,STUDIO RIO 150m BEACH COPACABANA,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,86.0,2,60,t,140,4.61,f
2007018,2012-03-25,402104,Lovely suite in Barra,Barra da Tijuca,Private room in residential home,Private room,2,1.0,1.0,306.0,1,60,t,8,4.75,t
1409553,2011-11-15,404771,Apartamento Copacabana posto 6,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,400.0,5,14,t,11,4.8,f
581488,2011-05-12,404811,BAND NEW APT COPACABANA,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,150.0,90,180,t,0,,f
2020642,2012-03-27,405444,Copacabana/200m Beach World Cup,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,180.0,2,30,t,78,4.55,f
2025433,2012-03-28,406425,Luxus Appartment Copacabana Beach,Copacabana,Entire rental unit,Entire home/apt,4,2.0,3.0,940.0,2,30,t,0,,f
1610574,2012-01-15,406603,Big green terrace in Copacabana !!!,Copacabana,Entire rental unit,Entire home/apt,6,3.0,7.0,971.0,3,1125,t,150,4.83,f
1603206,2012-01-13,409038,Copa Penthouse - 1 Bed Studio,Copacabana,Entire condominium (condo),Entire home/apt,2,1.0,1.0,144.0,3,180,t,10,4.11,f
2112725,2012-04-10,424916,Room in the middle of Copacabana and Ipanema,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,200.0,2,90,t,24,4.83,f
2131352,2012-04-13,428798,Aptº em Ipanema - Posto 9 - Rio,Ipanema,Entire rental unit,Entire home/apt,6,3.0,4.0,800.0,4,1125,t,20,4.28,f
2155937,2012-04-16,433821,CHARMING APARTMENT IPANEMA 200 DAY,Ipanema,Entire rental unit,Entire home/apt,4,2.0,3.0,250.0,3,60,t,29,4.76,t
2104261,2012-04-09,435764,Super Luxury Modern 3bed Part. Ocean,Copacabana,Entire rental unit,Entire home/apt,6,3.0,3.0,811.0,5,1125,t,53,4.71,f
2104261,2012-04-09,435807,"Copa Super Deluxe 3bed, 3 bath, dining lounge",Copacabana,Entire rental unit,Entire home/apt,6,3.0,3.0,1028.0,5,1125,t,0,,f
2104261,2012-04-09,438149,Copa Modern Super Luxury Studio,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,433.0,7,365,t,13,4.86,f
4307081,2012-12-02,441118,"IPANEMA, NICE STUDIOS, tv cabo",Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,651.0,1,1125,t,5,4.8,f
4307081,2012-12-02,441119,Ipanema 205  beach block internet,Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,243.0,2,1125,t,37,4.69,f
2206934,2012-04-23,444250,Charming Apartment Steps from Copacabana Beach,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,303.0,4,89,t,112,4.92,t
2212269,2012-04-24,445300,Apartment for rent in Ipanema Beach,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,286.0,5,1125,t,2,4.0,f
2112725,2012-04-10,447602,Copacabana near subway and beach ★★★★★ - 3,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,150.0,2,89,t,7,4.43,t
2248256,2012-04-29,452494,Cozy apt in Copa with Special Olympics deal!!,Copacabana,Entire rental unit,Entire home/apt,2,1.0,2.0,348.0,4,1125,t,0,,f
302928,2010-11-28,453069,Bit of sky in the heart of Ipanema,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,290.0,1,45,t,19,4.95,f
2278812,2012-05-02,458264,CONDO PRUDENTE 205,Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,434.0,3,30,t,3,4.67,f
2300508,2012-05-05,462947,Apartment Rent in Rio (Copacabana),Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,348.0,2,60,t,0,,f
2308396,2012-05-06,465251,Copacabana Beach  4Rooms APT Posto 5 Best of RJ BR,Copacabana,Entire rental unit,Entire home/apt,5,4.0,5.0,517.0,5,365,t,54,4.64,t
4307081,2012-12-02,466477,ipanema Beach 801,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,214.0,3,1125,t,17,4.65,f
2346349,2012-05-11,473180,"Modern, bright, quiet Copacabana Loft Apartment",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,589.0,6,250,t,9,4.78,f
1430897,2011-11-21,480220,COZY STUDIO IN IPANEMA,Ipanema,Entire rental unit,Entire home/apt,4,1.0,3.0,200.0,4,180,t,113,4.6,f
2394237,2012-05-16,483578,Two bedroom apartment near the sea,Barra da Tijuca,Entire rental unit,Entire home/apt,3,2.0,2.0,300.0,3,1125,t,29,4.96,f
2385085,2012-05-16,484267,Cozy Penthouse between Copacabana and Ipanema,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,468.0,2,1125,t,110,4.92,f
2397409,2012-05-17,484296,O MELHOR PONTO NA BARRA DA TIJUCA.,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,4.0,150.0,2,30,t,16,4.67,f
1450861,2011-11-28,485293,Beautiful  2 Bedrooms in Ipanema with Car Parking,Ipanema,Entire rental unit,Entire home/apt,5,2.0,3.0,250.0,4,1125,t,248,4.76,t
1537641,2011-12-26,492856,Copacabana Penthouse Xavier - 4 rooms,Copacabana,Entire rental unit,Entire home/apt,16,4.0,8.0,1600.0,1,365,t,88,4.78,f
2438532,2012-05-22,493569,Quarto familiar em Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,100.0,1,10,t,92,4.87,t
